OYS	61786
GAG	61770
HME	61681
AXI	61611
LKE	61406
ARP	61277
HIO	61214
ASA	61142
ICR	60969
TIZ	60930
CCI	60911
BBE	60779
NGO	60712
GHB	60703
HAW	60691
OSO	60653
ASC	60564
RAQ	60488
FID	60409
RMY	60214
RHA	60060
SHM	60058
SRA	59990
ABB	59969
NAV	59957
TLI	59930
PTU	59799
OTB	59754
LTO	59638
DAU	59627
LYI	59603
CEA	59460
ATL	59436
MOB	59428
OBB	59278
NEU	59256
CKA	59226
BAG	59041
AVY	58894
ELC	58831
RTL	58825
OWD	58647
ARV	58488
TMA	58165
EDD	58104
UTY	58056
LKS	58054
LBU	58022
SIR	57775
RLA	57746
OLF	57507
ABR	57472
FTW	57213
NAP	57163
DIU	57122
PUN	57092
VET	57052
EUT	57030
CQU	56914
NOO	56757
SWA	56716
NLE	56700
MBO	56542
EPS	56347
IPM	56311
BUN	56167
LAV	56115
BIS	56008
SHU	55944
PTO	55935
UFA	55829
ACO	55822
NDY	55797
HOC	55549
MIX	55474
GAZ	55388
AHE	55363
JON	55355
HTI	55286
UDD	55280
OCH	55273
PPY	55255
PID	55237
GGL	55155
HWA	55115
NUF	55101
LME	55072
ACQ	54955
KIE	54861
TAP	54851
VOU	54826
ENH	54792
JER	54603
LUA	54509
TUM	54312
LPE	54129
MAX	54056
RLO	54011
SSM	53883
KIT	53750
VOC	53497
KIS	53483
UNF	53266
DWI	53258
ROX	53077
ROI	53003
UBM	52965
GOE	52937
UTC	52915
EGY	52870
EUM	52841
PPA	52730
OAN	52618
AWN	52603
RAH	52564
GNO	52505
XED	52345
NQU	52342
HUT	52301
AYM	52293
NAC	52140
SOP	52085
LPH	52037
SAP	51971
MOL	51896
AUC	51735
UTL	51384
PSE	51353
RHO	51309
SEY	51052
PTS	51031
GNS	50901
AHO	50887
MAP	50768
RSU	50759
RAZ	50632
NCA	50605
BEY	50594
FIF	50567
BOM	50524
FFS	50414
IXE	50394
SKY	50379
LVI	50310
HMA	50286
LUR	50143
IRP	49875
BID	49803
IOT	49714
OCO	49639
CKY	49616
OPY	49525
KLA	49455
SBA	49347
EEC	49346
KAG	49308
NOC	49224
PDA	49201
HOE	49077
DUT	49024
SBU	48894
EYS	48835
XIC	48829
IAS	48762
HIA	48714
EIL	48655
MBR	48553
NFR	48537
EBU	48418
BSO	48378
XES	48357
TFO	48244
UTR	48166
FEM	48152
SWO	48149
LBE	47922
MFO	47835
LOD	47742
AYA	47686
UPD	47666
EXH	47660
SFE	47646
NUR	47629
MYS	47508
LEP	47442
UER	47423
SKA	47416
IRR	47374
SEU	47364
EHE	47234
VEA	47208
RDO	47152
PSY	47127
SNO	47086
FIX	47053
YPI	46908
HAU	46887
YBE	46647
KEP	46623
EXU	46605
FFA	46597
NSC	46554
OOF	46481
ODG	46478
AKA	46461
NSL	46433
GIL	46344
NAI	46304
UEE	46230
YCH	46166
MCC	46128
OMF	46024
KOR	45921
RPE	45862
NGH	45828
UGA	45768
DOP	45728
JOS	45645
AZE	45637
USC	45601
OYM	45590
THW	45590
CAG	45587
OSC	45349
LYM	45321
RAU	45223
RCO	45210
UMI	45107
SYN	45057
JEW	44956
BAI	44795
ITN	44785
EMY	44667
XCH	44621
EYO	44604
BMI	44591
RSQ	44567
LEI	44557
IFU	44465
ADJ	44435
AZA	44057
ESM	43992
ORB	43957
IXT	43823
RGO	43726
GGI	43715
FRU	43706
RBE	43634
OGA	43593
INH	43566
ENL	43555
ZES	43533
KHA	43491
TEI	43461
EDR	43441
MEC	43299
FUE	43254
WAV	43215
DIM	43211
EOU	43189
MEW	43019
UPI	42966
UAD	42961
IKI	42902
UBE	42873
RLS	42872
XER	42837
UBT	42798
JES	42641
COC	42582
OLT	42445
IZI	42398
JUM	42342
SNA	42327
DCA	42300
OSU	42148
HID	42143
XUA	42141
ELM	42036
CHM	41951
NOI	41886
HNS	41739
SKS	41657
ZAR	41657
LNE	41613
LYN	41609
KIC	41332
AYB	41329
EGG	41291
URK	41182
SOD	41161
MIK	41143
DAS	41124
AKS	41110
YBO	41047
ODD	40994
NFA	40993
SYC	40970
EDY	40905
SPH	40891
UBB	40889
EWH	40835
SNE	40736
DUN	40649
ABY	40546
LAH	40426
TAD	40421
ALV	40399
OGS	40354
EIS	40353
ISU	40315
LEW	40102
OBT	40092
USB	40059
OSH	40019
BTA	40018
XAS	39999
KSH	39959
UCL	39932
NUC	39870
XAC	39867
MST	39827
WAG	39784
CKN	39765
XCI	39717
MAZ	39642
OHA	39518
DIL	39446
PAB	39130
SYR	39091
MUT	39057
ADR	39001
WIR	38923
IUS	38864
SPU	38788
OPA	38750
AXE	38739
NUI	38690
ITR	38678
EWO	38648
IZO	38627
DRY	38592
OUI	38579
RWI	38355
ERK	38280
ITZ	38280
YSE	38258
RYA	38255
BIE	38148
IVO	38137
MOK	38049
AYL	38048
OHI	37983
COH	37916
GEA	37905
BUC	37861
UKE	37852
GST	37793
RCR	37791
CRY	37780
REU	37777
LMA	37757
NLO	37662
EEI	37645
LEO	37612
SEB	37611
OZE	37606
RUD	37561
ALG	37550
IOS	37447
NDM	37422
UGS	37403
OLK	37325
BOB	37253
YNA	37250
UMN	37236
UBA	37195
ULU	37066
MIA	37038
RUB	37025
RTR	37003
INM	36985
WRE	36979
COW	36963
HRA	36949
EOL	36913
BBI	36905
OBO	36822
DAD	36793
TIB	36726
WWW	36657
ENF	36622
TTS	36544
ITM	36511
XCL	36433
RBY	36251
HAK	36249
WSP	36166
REO	36103
MEX	36065
XHI	36027
MBU	35941
JIM	35916
HTL	35878
ESA	35830
SHR	35724
DEX	35710
XIN	35699
LST	35594
NVA	35582
OGU	35577
ODO	35461
DAB	35400
ULS	35367
CUB	35312
THD	35259
YMO	35246
RAK	35244
REJ	35204
EKI	35067
LPI	34961
CAV	34947
YNE	34899
ORU	34784
GME	34784
KRA	34781
LVA	34741
DIP	34651
SCL	34567
TUC	34545
NOB	34502
CUE	34497
ADC	34453
RDL	34402
WYE	34282
CAI	34184
PAD	34178
NRE	34108
EPP	34095
IRG	33964
UOT	33925
VEG	33924
GIB	33887
YLO	33796
EBT	33740
HLI	33707
ILU	33700
GIF	33677
FTH	33657
UMO	33616
IBA	33607
LBO	33551
POE	33549
IDN	33545
HEW	33531
DQU	33414
ISF	33360
RIU	33317
HIV	33271
WLY	33257
HYD	33248
NAU	33215
HIF	33210
LAX	33188
YEL	33136
JOE	33085
OIT	33073
BVI	33073
KSO	33026
BAK	32984
ILV	32983
OBV	32959
SEW	32896
DMA	32893
ULF	32874
UVE	32873
FTS	32873
KON	32795
UNR	32767
PIA	32737
RCA	32729
NFU	32726
ETB	32703
ALP	32667
RYS	32627
WIM	32612
NBE	32581
HWE	32572
OTL	32424
AWY	32411
YPT	32339
ERU	32307
FYI	32256
SEI	32245
KNI	32240
UYS	32235
ACL	32172
SEF	32140
SUD	32081
NWA	32073
YLI	31910
SFO	31895
LMS	31865
IDO	31785
FAU	31769
UPR	31698
OGL	31693
RRU	31628
TEW	31594
INY	31577
DSO	31509
TCO	31447
AGS	31392
OOG	31336
EDW	31238
OHO	31149
TUB	30999
EAF	30875
GUM	30853
URL	30827
BIC	30819
DUM	30812
DYN	30786
LGA	30774
OAK	30626
ENB	30603
AWK	30434
GAP	30405
NMA	30334
SOV	30327
ILK	30305
SIF	30209
PIP	30062
NRO	30037
ATF	29977
VIG	29828
ELB	29825
ONU	29813
LAZ	29774
HEF	29757
YDR	29755
GOS	29738
JAI	29696
EJE	29696
TST	29672
ESB	29611
BSC	29545
KLI	29527
AWI	29460
LDW	29443
GEE	29433
BIK	29431
NEO	29366
IDL	29327
DJU	29282
NLA	29273
NGD	29240
WAK	29143
LUX	29128
NIU	29106
EFR	29097
KGR	29030
CKG	29027
BBY	28970
KIR	28807
HYP	28773
RSP	28669
COF	28467
GHW	28455
ISB	28422
PAK	28393
NKL	28393
UNP	28272
YLA	28268
HDA	28168
CHD	28085
AGL	28050
DOS	27996
ONW	27994
NTM	27964
OGG	27924
NYW	27908
GDO	27908
WOL	27859
AQU	27845
MAH	27776
RUR	27683
TMO	27665
COI	27628
JEF	27625
ILW	27603
WNL	27583
DAP	27567
YAH	27560
DOZ	27537
TUF	27367
IRU	27341
DIB	27329
FTI	27278
NYM	27181
DSH	27170
CUI	27126
JEN	27098
ULO	27014
ENZ	26923
RPL	26907
IRY	26861
UOU	26848
GGR	26845
ASM	26830
LPS	26806
DBA	26781
EAB	26775
STH	26761
RCL	26705
RKA	26688
GIM	26657
EFA	26530
MMY	26494
LEL	26494
WNT	26485
ANW	26430
JET	26424
AFG	26366
YOF	26363
UDA	26332
KAB	26271
NSM	26268
DST	26244
RHE	26203
NBA	26179
SYL	26156
FGH	26116
TDO	26048
KWA	26045
IEG	26030
GAY	25956
KIM	25956
IPI	25943
UBI	25922
HAY	25915
ENY	25890
FUG	25840
HDO	25731
NIP	25713
AGH	25681
ESK	25662
ZIL	25444
IBB	25436
EID	25225
LFI	25206
ROE	25190
NYA	25142
IKA	25058
MIZ	25030
UBU	25018
OIR	24999
THM	24919
RMU	24865
NHE	24828
CEO	24788
LTR	24785
RGR	24778
RPH	24775
TSO	24773
NCU	24727
UTP	24712
YMB	24707
AMU	24568
UAB	24555
NRY	24480
LCU	24454
EEZ	24407
DNA	24404
PUM	24392
NIL	24370
IGO	24342
YWH	24299
AFA	24264
OET	24254
ANZ	24250
JIN	24231
RYL	24198
BUF	24185
AER	24185
ORH	24124
LIQ	24088
UPA	24055
LDO	24016
NDF	23981
XAN	23976
AZZ	23974
BBL	23970
LOI	23928
UTD	23920
PSO	23881
LMI	23829
UIE	23813
SOT	23799
IPH	23746
ISD	23739
OLM	23697
VEI	23684
FOX	23668
HIK	23631
APL	23584
CEB	23539
SOI	23498
PUP	23395
KAL	23377
GYP	23310
COB	23296
LUG	23238
POC	23231
NZA	23182
RFI	23171
SEH	23151
NAK	23131
DVO	23059
FOS	23055
FON	23044
BIB	23010
LBA	22899
DUB	22873
LTD	22860
NWH	22821
HAZ	22817
AYN	22813
POV	22771
DHA	22744
FAB	22632
WET	22567
HAC	22553
TOY	22518
AAR	22509
LDL	22421
SSL	22407
CHL	22325
HAG	22226
VAD	22214
OKL	22160
IZZ	22142
OGO	22123
INB	22104
WMA	22071
ZAN	21994
YWO	21975
ABD	21954
SSR	21921
ARF	21897
RPA	21861
HTH	21848
SVI	21822
XIT	21804
TUL	21734
INP	21717
XTH	21716
ELU	21710
EMM	21696
CHT	21672
TID	21661
NKA	21610
EFS	21520
RTF	21514
PYR	21411
SRO	21409
DSC	21392
PGR	21321
DDS	21320
HDR	21316
GAD	21257
RGH	21192
KAS	21186
HUL	21159
NBU	21156
UNU	21143
KAY	21116
DME	21103
INQ	21074
ZAB	21050
AWE	21047
MEG	21030
XTU	20952
BRY	20939
TOK	20934
SEG	20930
JEA	20911
LLN	20907
ARU	20886
OEN	20852
NIX	20851
RBU	20777
EZE	20710
KUR	20652
ULP	20642
JAS	20621
TNA	20601
YTE	20597
WRA	20567
NRI	20551
TAH	20502
EIM	20403
NPR	20387
GAU	20370
VON	20320
EOG	20318
PHR	20304
KUP	20184
DLA	20183
FFL	20173
APY	20159
UZZ	20144
JAR	20134
TOI	20133
RYB	20108
KEV	20106
NWI	20101
NIK	20074
JAY	20014
UDS	19943
ONK	19907
UYI	19906
LLM	19906
UPG	19878
TGA	19855
IFA	19838
NOP	19810
RWE	19797
CAC	19783
UNB	19746
TUP	19733
MRS	19716
HLA	19689
ETL	19682
NBO	19682
SFI	19681
DYI	19661
USY	19619
MAM	19600
PSI	19585
DHO	19582
NHO	19553
OYI	19541
YWA	19534
UET	19533
SMS	19489
IJI	19472
KFA	19434
UNW	19423
PHS	19325
MNE	19287
ROH	19270
KAM	19237
LFA	19216
MEB	19203
EOS	19190
DMO	19188
VUL	19187
RDW	19159
III	19123
YDE	19115
AKO	19104
YTO	19084
HTM	19069
IOG	19063
UKR	18993
AHM	18963
TAW	18949
DDY	18932
PTH	18924
AKF	18904
GMA	18894
DOT	18856
BOI	18847
ONZ	18842
JUA	18833
VAG	18789
NPU	18773
EKL	18751
ESL	18687
AOR	18679
MAU	18671
MOI	18645
TSU	18634
IPO	18622
EWL	18597
IWA	18563
SYD	18562
UNO	18559
OKA	18558
KOU	18540
REK	18522
HNE	18502
OXE	18489
DWE	18470
XUR	18460
HOB	18441
XIB	18435
CEF	18422
YDN	18406
EGN	18391
NDW	18369
TFU	18353
KRI	18350
GAB	18336
UXU	18282
SOA	18246
OUV	18243
AWL	18147
ADH	18122
WDE	18109
SIP	18097
DFI	18092
PTY	18087
HUA	18068
LUI	18056
AQI	18042
KRU	18023
ENK	18018
NAH	18015
MBS	17982
SSY	17961
NSK	17924
CNN	17921
UYE	17899
ETN	17861
TEF	17859
EEF	17850
PRU	17837
TFI	17821
TOE	17803
FAX	17774
TPU	17757
NKN	17752
EUS	17704
RCY	17685
THN	17671
IRK	17628
CDO	17576
SAK	17575
YRO	17571
TZE	17555
WSE	17538
TYR	17496
IOC	17469
POD	17468
ILB	17464
LEU	17403
RPS	17269
DEQ	17262
EUP	17217
ELG	17167
ZZL	17115
UIV	17109
CET	17107
RTG	17103
AZO	17089
EDM	17058
YRE	17053
LDQ	17040
PEF	17038
TOX	17029
GGS	17017
NEB	16996
MNI	16984
JOK	16982
URU	16977
CHY	16975
UGL	16966
AUM	16937
FIB	16926
LSI	16915
CKU	16911
MCG	16910
ESW	16897
YNO	16893
TSC	16855
ULN	16853
XON	16844
CKO	16822
LIL	16810
DAH	16802
OXY	16792
SLU	16768
NUO	16748
ADW	16717
LFR	16712
LYW	16659
EDB	16648
CKB	16590
LCH	16584
YMA	16576
CKP	16540
USK	16536
LGI	16508
LRO	16489
OVO	16474
AHI	16452
BOE	16400
PAV	16381
GNM	16379
IYA	16346
DAW	16330
RVO	16302
RWO	16300
YIE	16288
YNT	16284
HUB	16259
ANL	16248
JAZ	16239
RAJ	16235
ATY	16206
MOH	16199
FIA	16159
PST	16140
SHL	16138
REZ	16128
GRY	16102
ORF	16086
ABC	16006
CCL	15953
THC	15940
EMN	15914
AIC	15889
AYT	15880
KMA	15879
YTI	15876
BDU	15876
OHE	15864
AES	15813
ECY	15798
ULK	15791
HOG	15758
MUD	15744
OYO	15735
GOU	15718
BBC	15692
MOG	15682
PAM	15657
EIZ	15637
LGE	15630
CKW	15627
NEP	15617
YLV	15601
KOV	15581
PIG	15580
PEP	15560
NJA	15551
KIP	15484
DDA	15482
NDB	15474
CAF	15469
NNS	15437
RQU	15416
CKH	15407
ADQ	15390
WAD	15364
OKO	15360
BAH	15352
BBA	15342
NZE	15337
ISN	15314
RBS	15310
TIQ	15308
ANH	15300
AJA	15285
WSU	15276
DOD	15268
SBO	15250
KST	15223
NOD	15218
ZZA	15208
PEG	15198
YNC	15186
EGS	15172
DUK	15160
GRU	15151
HTT	15151
HRU	15115
BBO	15099
OYD	15097
SSW	15093
CLY	15090
NGF	15069
EIJ	15057
TEO	15042
TET	15041
IAC	15028
IPU	14994
OSM	14978
SBE	14953
TTH	14952
MIU	14928
ANB	14925
ULG	14863
PBE	14850
ECC	14844
OEM	14809
LCA	14789
CIZ	14771
KTO	14766
MSO	14755
OTR	14755
IEU	14754
BAU	14747
DAC	14730
DGI	14719
ANF	14719
AWM	14704
UNM	14664
IKO	14650
YPO	14642
CCR	14631
WCA	14586
EBB	14544
EGL	14528
PCO	14528
XTI	14518
DVD	14516
GHS	14507
KHO	14493
MDA	14446
HEV	14441
URM	14429
MCD	14397
NPO	14375
ZLE	14374
TTP	14370
XEM	14306
ZIE	14294
NEZ	14270
GSI	14260
ZIM	14247
IDT	14220
KEI	14176
EUN	14166
BAP	14127
EYB	14099
YND	14076
HOV	14061
KOS	14061
LSH	14041
TEU	14021
RIX	13993
VOY	13993
EOV	13977
DHE	13977
OLN	13956
KAI	13951
RAO	13947
UTB	13930
LUL	13926
SFA	13904
YOT	13890
AWF	13889
IGS	13835
EAH	13820
NDH	13812
ZAM	13799
DEW	13790
CHS	13784
UMU	13782
RYD	13779
IXI	13753
GYM	13726
XID	13721
LDH	13717
OWB	13710
DHI	13690
NWE	13687
HAF	13675
IOW	13673
CHW	13642
AGM	13622
GHI	13567
NAW	13548
EGM	13543
NZI	13518
ROZ	13511
LLB	13509
TUI	13480
AML	13468
KEO	13447
ZOO	13432
ONR	13418
HEP	13403
BUG	13391
WLI	13362
DUP	13358
LYT	13356
NID	13354
LUK	13331
UDO	13328
IRB	13303
UAK	13283
OTY	13281
HLO	13280
NAZ	13264
YRA	13258
MAB	13218
TBR	13213
TUG	13207
OEL	13201
UEB	13190
OLP	13189
YDA	13144
AZY	13113
TEB	13112
EBI	13112
NOG	13092
HUD	13092
YAB	13090
NJE	13079
CUA	13070
NSY	13023
LEH	13019
AMY	12996
GOP	12984
NOE	12982
SNI	12968
TBO	12950
ODR	12940
IFL	12932
NBC	12922
LLP	12915
IRW	12914
AKU	12887
JAV	12883
BOG	12874
GHD	12863
PIK	12858
ODL	12857
AKH	12839
DNT	12824
VOK	12785
GBY	12776
WSL	12763
RPI	12759
AFI	12734
HMI	12733
SIU	12723
DSE	12716
MPB	12710
HMO	12704
GAC	12694
WNI	12690
LIU	12688
ARW	12679
MLE	12632
UNH	12618
EYA	12613
CAK	12613
HTO	12611
CAA	12587
NKO	12585
TSB	12581
DOV	12581
WBO	12550
TAV	12532
EBY	12530
MYT	12528
RIJ	12523
MUG	12514
UPC	12508
ONJ	12507
WKS	12497
GUT	12480
ISG	12477
SNT	12417
SBY	12409
OER	12390
KYO	12386
NDP	12385
WIG	12385
IDW	12384
VAB	12381
RKL	12377
MEH	12347
BEV	12336
EMU	12314
GGA	12308
DFO	12307
UTF	12303
VIB	12286
BHA	12279
TSM	12238
RHY	12227
RML	12221
ANJ	12215
KLO	12200
FTY	12146
ESN	12128
GLU	12126
RWH	12116
OBU	12112
IGM	12111
GMT	12091
RKO	12068
STC	12066
NUN	12062
DAG	12044
ENW	12020
MCK	12005
KYL	11994
OSY	11993
DTH	11990
UGB	11988
UPH	11986
AED	11975
LRY	11950
KOT	11924
SRI	11916
HOF	11907
MCA	11895
FFR	11881
IHA	11868
THF	11866
XIE	11846
MNA	11841
YNN	11838
YEN	11831
ZEL	11796
AWR	11791
HUC	11789
FEI	11772
UKA	11750
YCE	11732
HAO	11731
SAA	11699
NGW	11696
MLI	11674
USN	11650
LYR	11640
DFA	11638
COE	11638
AIW	11634
CIG	11613
ANX	11606
AIK	11578
IJA	11570
DLO	11559
TLO	11536
OZA	11529
NKR	11521
EHR	11495
HYT	11493
MAO	11470
ILR	11459
YCO	11404
HTF	11402
UEZ	11345
XHA	11319
ADB	11313
LAL	11307
SMU	11299
AFO	11297
RYW	11296
IJU	11295
AII	11284
IBO	11278
UHA	11271
RDY	11252
EXO	11225
ADG	11222
DYS	11205
USO	11189
GOM	11184
AXA	11168
GIG	11156
OCL	11120
LFO	11108
KRO	11096
RSY	11081
NSB	11079
VOW	11076
GOW	11067
HEB	11066
SOX	11062
ENM	11059
DFU	11056
AUB	11055
CBS	11046
WIE	11029
EYN	10972
TEH	10970
IOP	10968
HCA	10963
VIK	10955
APU	10939
DIZ	10913
LGO	10907
ASL	10906
XFO	10902
MLY	10892
AMN	10879
OLC	10878
NDC	10850
XCU	10843
ENQ	10843
HFU	10833
SRU	10833
SDO	10822
IOM	10821
YAM	10816
UOR	10806
STB	10753
OXF	10740
NDT	10722
NXI	10711
SHY	10696
WSK	10687
DDH	10686
RYP	10679
TPO	10678
RSC	10647
YAK	10631
EOT	10627
RNT	10623
KNA	10576
WAB	10572
PSH	10553
ELH	10551
MEI	10520
YLL	10503
DAK	10483
XAT	10480
SDI	10471
TSH	10470
OSL	10469
KIA	10461
NYB	10460
PPS	10450
EEV	10439
DJA	10416
TSA	10407
EIC	10398
DWO	10374
KOL	10371
OED	10366
PAW	10361
RTW	10358
LFE	10339
OTC	10329
LPT	10326
LYZ	10321
AHU	10314
EKA	10308
AKL	10304
YAT	10299
DOX	10271
YBA	10260
OKY	10254
BYT	10239
XIL	10234
HAH	10233
AXP	10223
KUL	10206
NOF	10206
AAN	10198
AUX	10196
NHI	10181
TML	10172
EUD	10171
BUB	10165
CEC	10158
FAD	10151
KDO	10131
WTO	10127
CBC	10123
KEW	10121
ONP	10095
EWC	10083
EOF	10082
STW	10082
ODW	10064
RKP	10054
ZAL	10053
KFO	9999
DGM	9997
WAM	9979
URH	9962
KOM	9920
OAM	9876
BMA	9858
ELK	9850
RFL	9828
VEC	9820
UKI	9814
FSE	9810
PDF	9807
DOB	9802
AHL	9791
PFU	9781
OSQ	9780
ANV	9768
CKT	9767
LKA	9754
LSA	9731
OSB	9691
JOA	9689
OLB	9682
TCA	9679
KPL	9667
TOV	9661
MEY	9640
WFO	9631
OFO	9630
DEZ	9609
CYB	9598
NYS	9588
STP	9583
JAK	9566
LPF	9556
NPL	9555
KEA	9537
OWC	9527
YGE	9519
NYI	9515
OYC	9513
YBR	9508
HYL	9506
GIU	9499
CHB	9497
YOG	9493
ANQ	9489
XPI	9477
EZI	9472
MCL	9457
ONQ	9451
LDA	9434
XIO	9429
NRA	9416
AUK	9414
HOK	9404
CIM	9404
OWH	9378
IRF	9375
IBS	9367
YZE	9343
VAU	9315
UGO	9312
NPA	9296
JUV	9287
LPA	9271
ETZ	9250
SRE	9246
KAD	9226
AFP	9222
IAH	9215
LHO	9211
TIU	9208
KUN	9205
TNI	9201
HTY	9193
OEI	9193
MIF	9166
OQU	9165
IDF	9155
RGL	9151
ARQ	9150
CKD	9146
BWE	9140
RDR	9138
NAE	9135
SSP	9121
MUE	9096
GIZ	9086
RHI	9070
ARZ	9069
RCT	9045
WFU	8976
HOA	8944
UCR	8943
SUT	8936
AEO	8935
WAU	8883
DNI	8875
ZUL	8862
HST	8855
DEI	8855
SKO	8854
LGR	8838
FBI	8828
NWO	8825
BUZ	8820
LHA	8820
HRY	8813
SPY	8795
AJE	8795
WIP	8787
AXO	8783
FUM	8754
YAS	8744
AYR	8741
DEU	8737
UBC	8708
KEM	8682
CKM	8659
AFL	8640
REX	8632
TGO	8628
OMN	8605
UAS	8598
KAP	8594
CYL	8578
PKI	8567
IXO	8567
ABW	8561
DIX	8511
RUZ	8507
ZAC	8502
OYL	8494
CZE	8494
ARH	8488
ICC	8467
JUI	8461
KEH	8447
NMO	8446
AKN	8436
RAA	8435
RLF	8432
BYR	8431
NGB	8420
ULM	8414
RDU	8402
XYG	8397
IEB	8373
NOX	8366
SHN	8363
ACS	8361
ILG	8359
SGU	8357
AOS	8354
EIP	8349
YSO	8332
HTN	8322
THQ	8303
ZZI	8295
HQU	8280
UBD	8268
LDC	8267
GTI	8265
WSO	8265
UAI	8260
BTS	8241
IDY	8241
AHR	8230
LOF	8229
AJI	8215
SAH	8206
UCO	8190
PTC	8185
XTS	8180
KPO	8169
XIA	8126
DBO	8110
SHW	8106
UNV	8105
GID	8065
SHT	8052
NUL	8047
DDO	8045
AAL	8038
VAM	8028
LOE	8016
EWT	8008
FTO	8004
ASN	8002
SSN	8001
EOM	7983
FAK	7982
EOW	7980
IKH	7958
NKF	7955
AHN	7952
ADF	7943
OWM	7933
OEV	7928
HYB	7924
HEZ	7921
CAY	7887
ESY	7879
LYE	7876
NHL	7851
AIV	7816
EBL	7811
PIZ	7807
MEP	7784
RKF	7770
YPH	7769
ZEC	7767
THB	7759
LUF	7755
ELR	7754
RTZ	7753
COX	7750
GOG	7743
CUN	7742
IRN	7741
HUF	7736
YPA	7727
MCM	7720
IAD	7715
AIA	7699
NAY	7672
SHB	7653
ENP	7652
BOK	7652
KAW	7652
UDL	7649
ULB	7647
ESQ	7643
SDE	7640
DUO	7621
OSK	7618
YMN	7614
WEG	7608
DSI	7601
KUM	7601
ZAK	7587
TSK	7586
SFY	7585
UBR	7581
KBO	7581
EYM	7573
OZO	7558
KRE	7552
COY	7546
ULC	7538
SBN	7522
SEO	7515
KOW	7509
HTA	7502
DAE	7495
IHO	7489
FMA	7480
MSU	7478
BTE	7473
PMA	7461
YPR	7454
TCY	7451
AZU	7443
GPS	7427
UKO	7426
RBL	7423
TPA	7420
NUX	7406
LAF	7395
POM	7392
LFT	7374
PWA	7366
SOB	7364
GFU	7360
KOK	7355
LLD	7354
BYE	7352
EJO	7343
SGR	7338
MOZ	7329
EVY	7325
HNN	7322
CEY	7301
ZET	7284
LIX	7283
ZUR	7280
JOL	7266
YAC	7263
LYC	7262
JAG	7256
HIZ	7253
NIB	7253
BDI	7246
HMS	7243
GGY	7238
WAP	7234
UBO	7207
SHV	7202
ADN	7196
NBR	7191
DUG	7184
KAU	7176
DCH	7168
JIA	7166
KAH	7159
ILF	7158
IRV	7114
VRE	7103
EJA	7093
GAE	7087
TYS	7084
SKT	7083
AYW	7076
ASD	7075
YAG	7062
BIZ	7059
CEU	7054
IBM	7053
LLC	7051
MYR	7034
AKR	7033
TPH	7024
USD	7023
WSH	7020
AUE	7000
WEP	7000
SAX	6996
VAP	6995
JAB	6992
LYP	6990
LIH	6982
FSH	6980
AMD	6979
LEK	6979
XEL	6972
CNE	6970
ANM	6969
FFY	6952
DYE	6951
IGL	6948
SIK	6945
GEI	6929
WAZ	6917
RYE	6914
EOD	6905
DJO	6901
GEB	6897
KAZ	6896
MCN	6885
HYM	6884
RTP	6883
LDN	6877
UUM	6871
OYF	6865
KFU	6862
PIX	6858
HAA	6855
WYN	6849
BYA	6848
BOC	6837
MNS	6833
MLA	6826
AAS	6821
IEM	6820
LHI	6818
DPA	6817
EZU	6816
OFA	6814
SBI	6806
PUE	6804
GSH	6794
TSW	6794
MIM	6791
UIZ	6790
NZO	6778
KWO	6769
OTU	6765
AAC	6763
YWE	6749
KUS	6749
HVI	6742
AYD	6738
MOP	6733
NOY	6731
CIU	6704
OJA	6703
EUV	6690
UAY	6687
CIC	6687
NOA	6686
YOS	6660
HEQ	6657
EIK	6653
TOA	6651
PUC	6637
BBS	6636
DSL	6636
UCU	6634
EDF	6634
CCH	6622
RFR	6612
AKT	6610
BTL	6606
LWO	6599
KYA	6587
LLW	6582
NKY	6577
GFI	6558
TOF	6541
MCI	6533
HCO	6519
NEQ	6509
MAE	6506
CTM	6493
DCO	6492
VLA	6489
ZOR	6487
CAE	6472
OAP	6463
OBR	6459
AEM	6458
MOA	6457
STG	6453
NGN	6451
BCO	6445
SUZ	6431
IPR	6429
KTA	6427
RDN	6421
EUG	6420
KOF	6412
CMA	6410
NGK	6405
PUZ	6402
FEV	6391
UGI	6380
ATK	6377
ILH	6375
NGY	6370
SKU	6369
JAD	6363
ONB	6361
JEE	6360
UJA	6357
IBY	6355
BYI	6354
YLU	6344
INZ	6342
WDO	6330
PNE	6329
LTZ	6326
LFU	6326
WAC	6321
GDP	6316
SGO	6306
INW	6304
ZUE	6302
GEY	6301
ASG	6294
ECS	6289
RUF	6289
YUN	6278
ZHA	6276
QAE	6272
WDS	6272
YFR	6271
EOC	6270
TKI	6265
DOF	6265
XTO	6263
PEZ	6256
MUH	6253
IOX	6252
ODB	6252
IAI	6251
EYW	6251
ZIP	6239
WLS	6234
NYL	6225
CKF	6220
PSU	6219
EWP	6218
PGA	6213
GWA	6211
TPL	6210
UKU	6202
FAY	6198
IZU	6194
EJU	6191
CNI	6191
HNA	6188
YUK	6182
IKK	6180
AVR	6179
BOH	6177
ASB	6176
UPW	6176
ATZ	6173
TSP	6166
KOP	6144
VAK	6143
DSM	6138
LUP	6132
OKU	6132
UTG	6117
ETP	6117
LUO	6115
RYN	6114
RKN	6113
ZIO	6111
LDF	6103
NHU	6095
WIZ	6094
NOK	6085
CIB	6081
YSL	6081
LYO	6079
VSK	6075
HEU	6072
PEI	6060
UWA	6058
BEK	6056
